,,,WO-6278-500,,,,,,,WO-6278-500,,,,,,,,,12075.0561,-558.9976657,,,20
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-188.4490404,,,2.053135217
,\A1;,,14,,,,,,,14,,,,,,,,,16851.11547,-184.7827275,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16861.46351,-184.7827275,,,2.053135217
,\A1;,,13,,,,,,,13,,,,,,,,,16851.11547,-181.1164146,,,2.053135217
,\A1;,,4,,,,,,,4,,,,,,,,,16861.46351,-181.1164146,,,2.053135217
,\A1;,,15,,,,,,,15,,,,,,,,,16851.11547,-153.1142919,,,2.053135217
,\A1;,,20,,,,,,,20,,,,,,,,,16861.46351,-153.1142919,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-149.447979,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16861.46351,-149.447979,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16851.11547,-145.7816662,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-145.7816662,,,2.053135217
,\A1;,,19,,,,,,,19,,,,,,,,,16851.11547,-142.1153533,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-142.1153533,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16851.11547,-138.4490404,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-138.4490404,,,2.053135217
,\A1;,,18,,,,,,,18,,,,,,,,,16851.11547,-134.7827275,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-134.7827275,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-131.1164146,,,2.053135217
,\A1;,,17,,,,,,,17,,,,,,,,,16861.46351,-131.1164146,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-103.1142919,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-103.1142919,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16851.11547,-99.44797905,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-99.44797905,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16851.11547,-95.78166616,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16861.46351,-95.78166616,,,2.053135217
,\A1;,,WO-6751-400,,,,,,,WO-6751-400,,,,,,,,,16851.11547,-92.11535328,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-92.11535328,,,2.053135217
,\A1;,,J3 AXIS DRESS PLATE ASM.,,,,,,,J3 AXIS DRESS PLATE ASM.,,,,,,,,,16851.11547,-88.44904039,,,2.053135217
,\A1;,,1,,,,,,,1,,,,,,,,,16861.46351,-88.44904039,,,2.053135217
,\A1;,,*,,,,,,,*,,,,,,,,,16851.11547,-84.7827275,,,2.053135217
,\A1;,,*,,,,,,,*,,,,,,,,,16861.46351,-84.7827275,,,2.053135217
,\A1;,,-,,,,,,,-,,,,,,,,,16851.11547,-81.11641461,,,2.053135217
,\A1;,,*,,,,,,,*,,,,,,,,,16861.46351,-81.11641461,,,2.053135217
The controlled version of this document is electronically maintained. Hard copies are considered uncontrolled. Holders are responsible for verifying the revision level prior to use.,\A1;,The controlled version of this document is electronically maintained. Hard copies are considered uncontrolled. Holders are responsible for verifying the revision level prior to use.,*,,,,,,,*,,,,,,,The controlled version of this document is electronically maintained. Hard copies are considered uncontrolled. Holders are responsible for verifying the revision level prior to use.,,3295.181441,38.14645449,,,31.75000102
*,\A1;,*,NOT SHOWN,,,,,,,NOT SHOWN,,,,,,,*,,4309.986548,118.5525163,,,63.5
NOT SHOWN,\A1;,NOT SHOWN,*,,,,,,,*,,,,,,,NOT SHOWN,,4381.244403,134.1219851,,,63.5
DET,\A1;,DET,DATE,,,,,,,DATE,,,,,,,DET,,7221.014693,686.0205704,,,30.8329127
SHT,\A1;,SHT,BY,,,,,,,BY,,,,,,,SHT,,7393.899239,686.0205704,,,30.8329127
S.P.,\A1;,S.P.,THE CONTROLLED VERSION OF THIS DOCUMENT IS ELECTRONICALLY MAINTAINED.,,,,,,,THE CONTROLLED VERSION OF THIS DOCUMENT IS ELECTRONICALLY MAINTAINED.,,,,,,,S.P.,,7478.689749,686.0205704,,,30.8329127
WT.,\A1;,WT.,,,,,,,,,,,,,,,WT.,,7589.357882,686.0205704,,,30.8329127
DESCRIPTION,\A1;,DESCRIPTION,,,,,,,,,,,,,,,DESCRIPTION,,7845.381175,686.0205704,,,30.8329127
PART NO.,\A1;,PART NO.,,,,,,,,,,,,,,,PART NO.,,8288.121675,686.0205704,,,30.8329127
QTY,\A1;,QTY,REV,,,,,,,REV,,,,,,,QTY,,7310.209905,687.4888044,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,746.9528198,,,31.75
1,\A1;,1,DESCRIPTION,,,,,,,DESCRIPTION,,,,,,,1,,7244.139378,751.5405099,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,751.5405099,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,751.5405099,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,751.5405099,,,30.8329127
WATER CIRCUIT DIAGRAM,\A1;,WATER CIRCUIT DIAGRAM,,,,,,,,,,,,,,,WATER CIRCUIT DIAGRAM,,7692.868375,751.5405099,,,30.8329127
WA-6751-202,\A1;,WA-6751-202,,,,,,,,,,,,,,,WA-6751-202,,8247.860804,751.5405099,,,30.8329127
*,\A1;,*,The controlled version of this document is electronically maintained. Hard copies are considered uncontrolled. Holders are responsible for verifying the revision level prior to use.,,,,,,,The controlled version of this document is electronically maintained. Hard copies are considered uncontrolled. Holders are responsible for verifying the revision level prior to use.,,,,,,,*,,7164.71492,808.6186452,,,31.75
2,\A1;,2,,,,,,,,,,,,,,,2,,7242.487615,813.2063353,,,30.8329127
1,\A1;,1,FOR VERIFYING THE REVISION LEVEL WITH BSG ENGINEERING PRIOR TO USE.,,,,,,,FOR VERIFYING THE REVISION LEVEL WITH BSG ENGINEERING PRIOR TO USE.,,,,,,,1,,7332.784002,813.2063353,,,30.8329127
1,\A1;,1,HARD COPIES ARE CONSIDERED UNCONTROLLED.  HOLDERS ARE RESPONSIBLE,,,,,,,HARD COPIES ARE CONSIDERED UNCONTROLLED.  HOLDERS ARE RESPONSIBLE,,,,,,,1,,7417.574512,813.2063353,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,813.2063353,,,30.8329127
R30iA CONTROLLER TYPE (MEZZ),\A1;,R30iA CONTROLLER TYPE (MEZZ),,,,,,,,start at Y = 1923 and stop at 752 for searching Leoni dressout part#s,,,,,,,R30iA CONTROLLER TYPE (MEZZ),,7692.868375,813.2063353,,,30.8329127
WE-6751-402,\A1;,WE-6751-402,,,,,,,,,,,,,,,WE-6751-402,,8247.860804,813.2063353,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,870.2844706,,,31.75
3,\A1;,3,,,,,,,,,,,,,,,3,,7242.487615,874.8721607,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,874.8721607,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,874.8721607,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,874.8721607,,,30.8329127
PROCESS I/O COMMUNICATION DNET(PLC),\A1;,PROCESS I/O COMMUNICATION DNET(PLC),,,,,,,,,,,,,,,PROCESS I/O COMMUNICATION DNET(PLC),,7692.868375,874.8721607,,,30.8329127
WE-6751-411,\A1;,WE-6751-411,,,,,,,,,,,,,,,WE-6751-411,,8247.860804,874.8721607,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,931.950296,,,31.75
4,\A1;,4,,,,,,,,,,,,,,,4,,7241.937027,936.5379862,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,936.5379862,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,936.5379862,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,936.5379862,,,30.8329127
ROBOT LOCAL I/O DEVICENET-DUAL CH CARD,\A1;,ROBOT LOCAL I/O DEVICENET-DUAL CH CARD,,,,,,,,X = 7692 = Leoni Dressout Part#s Description,,,,,,,ROBOT LOCAL I/O DEVICENET-DUAL CH CARD,,7692.868375,936.5379862,,,30.8329127
WE-6751-421,\A1;,WE-6751-421,,,,,,,,,,,,,,,WE-6751-421,,8247.860804,936.5379862,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,993.6161214,,,31.75
5,\A1;,5,,,,,,,,,,,,,,,5,,7242.487615,998.2038116,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,998.2038116,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,998.2038116,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,998.2038116,,,30.8329127
SAFETY I/O (PILZ),\A1;,SAFETY I/O (PILZ),,,,,,,,start at Y = 4213 and stop at 7812 for searching for umbilical description,,,,,,,SAFETY I/O (PILZ),,7692.868375,998.2038116,,,30.8329127
WE-6751-435,\A1;,WE-6751-435,,,,,,,,X = 7814 = umbilical part description,,,,,,,WE-6751-435,,8247.860804,998.2038116,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,1055.281947,,,31.75
6,\A1;,6,,,,,,,,,,,,,,,6,,7241.937027,1059.869637,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1059.869637,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1059.869637,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1059.869637,,,30.8329127
AVR UNIT W/ CPx INPUT AUX SWITCHES,\A1;,AVR UNIT W/ CPx INPUT AUX SWITCHES,,,,,,,,,,,,,,,AVR UNIT W/ CPx INPUT AUX SWITCHES,,7692.868375,1059.869637,,,30.8329127
WE-6751-441,\A1;,WE-6751-441,,,,,,,,,,,,,,,WE-6751-441,,8247.860804,1059.869637,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,1116.947772,,,31.75
7,\A1;,7,,,,,,,,,,,,,,,7,,7242.487615,1121.535462,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1121.535462,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1121.535462,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1121.535462,,,30.8329127
TIP DRESS OPTION (KYOKUTOH),\A1;,TIP DRESS OPTION (KYOKUTOH),,,,,,,,,,,,,,,TIP DRESS OPTION (KYOKUTOH),,7692.868375,1121.535462,,,30.8329127
WE-6751-451,\A1;,WE-6751-451,,,,,,,,,,,,,,,WE-6751-451,,8247.860804,1121.535462,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,1178.613598,,,31.75
8,\A1;,8,,,,,,,,,,,,,,,8,,7242.487615,1183.201288,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1183.201288,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1183.201288,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1183.201288,,,30.8329127
D-NET I/O SINGLE WATER SAVER,\A1;,D-NET I/O SINGLE WATER SAVER,,,,,,,,,,,,,,,D-NET I/O SINGLE WATER SAVER,,7692.868375,1183.201288,,,30.8329127
WE-6751-463,\A1;,WE-6751-463,,,,,,,,,,,,,,,WE-6751-463,,8247.860804,1183.201288,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,1240.279423,,,31.75
9,\A1;,9,,,,,,,,,,,,,,,9,,7243.038202,1244.867113,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1244.867113,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1244.867113,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1244.867113,,,30.8329127
WELD PRIM CABLE EXTENSION AT WELD GUN,\A1;,WELD PRIM CABLE EXTENSION AT WELD GUN,,,,,,,,,,,,,,,WELD PRIM CABLE EXTENSION AT WELD GUN,,7692.868375,1244.867113,,,30.8329127
WE-6751-471,\A1;,WE-6751-471,,,,,,,,,,,,,,,WE-6751-471,,8247.860804,1244.867113,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,1301.945248,,,31.75
10,\A1;,10,,,,,,,,,,,,,,,10,,7229.824097,1306.532939,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1306.532939,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1306.532939,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1306.532939,,,30.8329127
DYNAMIC BRAKE & GUN CHANGE BOARD SCHEM,\A1;,DYNAMIC BRAKE & GUN CHANGE BOARD SCHEM,,,,,,,,,,,,,,,DYNAMIC BRAKE & GUN CHANGE BOARD SCHEM,,7692.868375,1306.532939,,,30.8329127
WE-6751-481,\A1;,WE-6751-481,,,,,,,,,,,,,,,WE-6751-481,,8247.860804,1306.532939,,,30.8329127
*,\A1;,*,,,,,,,,,,,,,,,*,,7164.71492,1363.611074,,,31.75
11,\A1;,11,,,,,,,,,,,,,,,11,,7233.127623,1368.198764,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1368.198764,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1368.198764,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1368.198764,,,30.8329127
SG1 CARRIED (R2000),\A1;,SG1 CARRIED (R2000),,,,,,,,,,,,,,,SG1 CARRIED (R2000),,7692.868375,1368.198764,,,30.8329127
WE-6751-501R2K,\A1;,WE-6751-501R2K,,,,,,,,7332-7333 = X position for quantity,,,,,,,WE-6751-501R2K,,8247.860804,1368.198764,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7332.784002,1429.537214,,,30.8329127
1,\A1;,1,,,,,,,,,,,,,,,1,,7417.574512,1429.537214,,,30.8329127
-,\A1;,-,,,,,,,,,,,,,,,-,,7601.803152,1429.537214,,,30.8329127
